date,159607.XSHE,159611.XSHE,159745.XSHE,159825.XSHE,159841.XSHE,159852.XSHE,159870.XSHE,159930.XSHE,159958.XSHE,159996.XSHE,159997.XSHE,159998.XSHE,512010.XSHG,512200.XSHG,512400.XSHG,512480.XSHG,512660.XSHG,512800.XSHG,512980.XSHG,515170.XSHG,515210.XSHG,515880.XSHG,516110.XSHG,516160.XSHG
2019-01-22,,,,,,,,-0.0117130307467056,-0.01756756756756761,,,,-0.017584994138335253,-0.005464480874316946,-0.015254237288135575,,-0.015151515151515138,-0.009677419354838679,-0.016105417276720213,,,,,
2019-01-23,,,,,,,,-0.001481481481481528,-0.005502063273727598,,,,-0.0005966587112171684,-0.0027472527472527375,0.001721170395869276,,0.0015384615384612665,0.004343105320304019,-0.0014880952380954549,,,,,
2019-01-24,,,,,,,,-0.004451038575667865,0.013831258644536604,,,,0.00746268656716409,0.0027548209366390353,-0.003436426116838698,,0.012288786482335112,0.00756756756756749,0.005961251862891315,,,,,
2019-01-25,,,,,,,,0.0,-0.0013642564802183177,,,,0.0,0.005494505494505475,-0.0034482758620689724,,-0.006069802731411222,0.016094420600858195,0.002962962962963056,,,,,
2019-01-28,,,,,,,,0.008941877794337083,-0.002732240437158473,,,,-0.01985185185185201,0.010928961748633892,-0.0034602076124565784,,-0.004580152671755711,0.0,-0.002954209748892156,,,,,
2019-01-29,,,,,,,,-0.005908419497784534,-0.010958904109588996,,,,0.008162031438936124,-0.008108108108107914,-0.019097222222222432,,-0.018404907975460127,0.007391763463569179,-0.017777777777778003,,,,,
2019-01-30,,,,,,,,-0.0014858841010400026,0.0041551246537396835,,,,-0.008095952023988162,0.004087193460490246,-0.007079646017698948,,0.0015624999999999112,-0.004192872117400381,-0.01960784313725472,,,,,
2019-01-31,,,,,,,,-0.0014880952380954549,-0.017931034482758457,,,,0.0036275695284160303,0.005427408412483015,-0.014260249554367443,,-0.007800312012480326,0.017894736842105408,-0.009230769230769265,,,,,
2019-02-01,,,,,,,,0.010432190760059523,0.033707865168539186,,,,0.037650602409638356,0.006747638326585648,0.02169981916817365,,0.022012578616352307,0.0020682523267838704,0.02639751552795011,,,,,
2019-02-11,,,,,,,,0.00884955752212413,0.03668478260869579,,,,0.018867924528301883,0.017426273458445163,0.031858407079646156,,0.019999999999999796,-1.1102230246251565e-16,0.02118003025718629,,,,,
2019-02-12,,,,,,,,0.007309941520467822,0.010484927916120546,,,,0.02792022792022797,0.0026350461133068936,0.0034305317324185847,,0.009049773755656298,0.0,0.008888888888888724,,,,,
2019-02-13,,,,,,,,0.008708272859216049,0.016861219195849708,,,,0.014412416851441234,0.01839684625492799,0.027350427350427475,,0.020926756352765086,0.014447884416924683,0.022026431718061623,,,,,
2019-02-14,,,,,,,,-0.004316546762589746,0.005102040816326481,,,,0.001366120218579292,0.001290322580645098,-0.0033277870216306127,,0.0014641288433383526,-0.007121057985757906,0.005747126436781658,,,,,
2019-02-15,,,,,,,,-0.0028901734104047616,-0.0025380710659898,,,,-0.01500682128240105,-0.020618556701030855,-0.0016694490818029983,,-0.008771929824561542,-0.018442622950819665,-0.0128571428571429,,,,,
2019-02-18,,,,,,,,0.021739130434782705,0.039440203562341125,,,,0.03878116343490312,0.026315789473684292,0.03177257525083621,,0.041297935103244976,0.019832985386221358,0.03762662807525352,,,,,
2019-02-19,,,,,,,,-0.0028368794326241176,-0.001223990208078507,,,,-0.0031999999999999806,0.008974358974358942,0.0032414910858995505,,0.014164305949008416,-0.0020470829068577334,0.002789400278939924,,,,,
2019-02-20,,,,,,,,0.0014224751066858055,-0.001225490196078427,,,,-0.01872659176029967,0.007623888182973104,0.017770597738287597,,-0.006983240223463638,0.004102564102564044,-0.0013908205841447474,,,,,
2019-02-21,,,,,,,,0.0014204545454543638,0.0036809815950920033,,,,-0.008178844056706658,-0.016393442622950727,-0.0015873015873015817,,-0.011251758087201136,-0.007150153217568955,0.009749303621169991,,,,,
2019-02-22,,,,,,,,0.0028368794326243396,0.03300733496332531,,,,0.013743815283122629,0.019230769230769162,0.007949125596184325,,0.022759601706970223,0.01337448559670773,0.04275862068965508,,,,,
2019-02-25,,,,,,,,0.04950495049504933,0.07218934911242614,,,,0.039859002169197355,0.07295597484276728,0.09936908517350163,,0.0639777468706535,0.06497461928934034,0.07010582010582023,,,,,
2019-02-26,,,,,,,,0.032345013477088846,-0.013245033112582738,,,,0.0059973924380702925,-0.017584994138335253,-0.011477761836441891,,-0.019607843137254943,-0.02097235462345115,0.012360939431396822,,,,,
2019-02-27,,,,,,,,0.014360313315927131,-0.01342281879194629,,,,-0.007776049766718529,0.0035799522673030104,-0.018867924528302105,,0.016000000000000014,0.014605647517039966,-0.006105006105006083,,,,,
2019-02-28,,,,,,,,-0.014157014157014314,0.006802721088435382,,,,0.0214211076280042,0.0011890606420927874,-0.004437869822485174,,-0.003937007874015741,-0.0057581573896353655,-0.00614250614250611,,,,,
2019-03-01,,,,,,,,-0.022193211488250375,0.018018018018018056,,,,0.008184143222506268,0.0011876484560569,0.005943536404160676,,0.005270092226614009,0.032818532818532864,0.012360939431396822,,,,,
2019-03-04,,,,,,,,0.0026702269692922,0.03761061946902644,,,,0.014713343480466934,0.04151838671411623,0.017725258493352936,,0.014416775884665833,0.005607476635513864,0.03052503052503064,,,,,
2019-03-05,,,,,,,,0.0013315579227697327,0.03518123667377404,,,,-0.0012499999999999734,0.019362186788154823,0.008708272859216049,,0.021963824289405576,-0.0027881040892192566,0.027251184834123032,,,,,
2019-03-06,,,,,,,,0.007978723404255428,0.02059732234809486,,,,0.0032540675844805467,0.004469273743016755,0.03309352517985609,,0.007585335018963413,0.005591798695246952,0.026528258362168433,,,,,
2019-03-07,,,,,,,,0.0026385224274405594,-0.007063572149343944,,,,-0.017465069860279403,-0.00889877641824266,0.023676880222841312,,-0.010037641154328703,-0.016682113067655213,0.016853932584269593,,,,,
2019-03-08,,,,,,,,-0.040789473684210376,-0.022357723577235755,,,,-0.017775520568816705,-0.04601571268237925,-0.06666666666666676,,-0.027883396704689534,-0.03864278982092362,-0.041988950276243164,,,,,
2019-03-11,,,,,,,,0.012345679012345512,0.04573804573804563,,,,0.03412616339193386,0.016470588235294237,0.02186588921282806,,0.036505867014341664,0.004901960784313708,0.03114186851211076,,,,,
2019-03-12,,,,,,,,0.008130081300813163,0.016898608349900535,,,,0.00374999999999992,0.011574074074074181,0.0028530670470756636,,0.037735849056603765,0.0029268292682926855,0.05033557046979875,,,,,
2019-03-13,,,,,,,,-0.013440860215053752,-0.040078201368523914,,,,-0.004234122042341304,0.028604118993134975,-0.004267425320056861,,-0.024242424242424176,0.0,-0.03833865814696491,,,,,
2019-03-14,,,,,,,,-0.008174386920981047,-0.025458248472505107,,,,-0.007003501750875385,-0.017797552836484987,-0.008571428571428452,,-0.027329192546584058,-0.0009727626459142824,-0.032115171650055285,,,,,
2019-03-15,,,,,,,,0.013736263736263687,0.0052246603970742544,,,,0.012090680100755646,0.03171007927519809,0.008645533141210304,,-0.0012771392081735167,0.0058422590068156754,-0.009153318077803285,,,,,
2019-03-18,,,,,,,,0.02981029810298108,0.021829521829521914,,,,0.04529616724738683,0.023051591657519355,0.028571428571428692,,0.019181585677749302,0.01742497579864466,0.02886836027713624,,,,,
2019-03-19,,,,,,,,0.006578947368421018,0.003051881993896277,,,,-0.014285714285714346,0.001072961373390413,-0.005555555555555536,,0.013801756587201952,-0.007611798287345373,0.011223344556677839,,,,,
2019-03-20,,,,,,,,-0.005228758169934844,-0.010141987829614618,,,,-0.0036231884057971175,0.010718113612004254,-0.013966480446927387,,-0.014851485148514865,0.0009587727708533222,0.005549389567147678,,,,,
2019-03-21,,,,,,,,0.0026281208935612366,0.006147540983606481,,,,0.0007272727272726875,-0.0021208907741251393,0.012747875354107707,,0.00628140703517599,-0.003831417624521105,0.0331125827814569,,,,,
2019-03-22,,,,,,,,-0.006553079947575369,-0.003054989816700493,,,,0.011385658914728536,0.0010626992561106885,-0.006993006993006978,,0.004993757802746801,-0.004807692307692402,-0.01388888888888895,,,,,
2019-03-25,,,,,,,,-0.014511873350923521,-0.014300306435138022,,,,-0.022754491017964118,-0.014861995753715607,-0.021126760563380254,,0.044720496894409933,-0.023188405797101463,-0.028169014084506894,,,,,
2019-03-26,,,,,,,,-0.021419009370816644,-0.024870466321243567,,,,-0.01764705882352935,-0.011853448275861989,-0.011510791366906359,,-0.04875148632580251,-0.004945598417408381,-0.035674470457079166,,,,,
2019-03-27,,,,,,,,0.009575923392612928,0.004250797024442088,,,,0.03343313373253509,0.0021810250817884125,-0.011644832605531286,,-0.012499999999999956,0.00894632206759427,-0.0023121387283236983,,,,,
2019-03-28,,,,,,,,-0.005420054200541813,-0.005291005291005346,,,,0.002414292612264557,-0.021762785636561532,-0.010309278350515427,,-0.0037974683544304,-0.006896551724137834,-0.018539976825028948,,,,,
2019-03-29,,,,,,,,0.023160762942779023,0.042553191489361764,,,,0.029624277456647308,0.04560622914349266,0.02529761904761907,,0.040660736975857814,0.030753968253968367,0.03305785123966953,,,,,
2019-04-01,,,,,,,,0.03595206391478056,0.03673469387755102,,,,0.023391812865497075,0.04468085106382991,0.05079825834542828,,0.05006105006104988,0.017324350336862082,0.03771428571428559,,,,,
2019-04-02,,,,,,,,0.008997429305912519,-0.002952755905511917,,,,-0.010285714285714342,0.008146639511201537,0.01933701657458542,,0.0,0.0018921475875119942,-0.0033039647577091102,,,,,
2019-04-03,,,,,,,,0.005095541401273884,0.007897334649555887,,,,0.002309468822170979,0.008080808080808133,0.0,,0.008139534883720989,0.009442870632672129,0.008839779005524795,,,,,
2019-04-04,,,,,,,,0.025348542458808687,0.002938295788442735,,,,0.0,0.0010020040080160886,0.012195121951219523,,0.0023068050749712743,0.015902712815715425,0.0,,,,,
2019-04-08,,,,,,,,0.011124845488256874,-0.01660156250000011,,,,-0.010368663594470084,-0.012012012012012185,0.01740294511378848,,-0.019562715765247596,0.005524861878453358,-0.020810514786418266,,,,,
2019-04-09,,,,,,,,0.0,-0.002979145978152853,,,,0.017927823050058134,0.028368794326240954,-0.02763157894736834,,-0.0035211267605632646,-0.008241758241758323,0.010067114093959662,,,,,
2019-04-10,,,,,,,,-0.004889975550122161,-0.005976095617529875,,,,0.017383348581884617,-0.004926108374384119,-0.006765899864682012,,-0.0035335689045937757,-0.004616805170821747,-0.0055370985603543366,,,,,
2019-04-11,,,,,,,,-0.017199017199017175,-0.01903807615230446,,,,-0.026528776978417268,-0.0207920792079207,-0.019073569482289,,-0.021276595744680882,-0.00927643784786647,-0.030066815144766168,,,,,
2019-04-12,,,,,,,,-0.011250000000000093,-1.1102230246251565e-16,,,,-0.008083140877598205,0.004044489383215222,-0.008333333333333193,,-0.0024154589371980784,0.0037453183520599342,0.008036739380022917,,,,,
2019-04-15,,,,,,,,0.007585335018963413,-0.011235955056179803,,,,-0.012339930151338718,-0.01611278952668682,-0.0056022408963587456,,-0.002421307506053183,0.003731343283581934,-0.015945330296127436,,,,,
2019-04-16,,,,,,,,0.016311166875784266,0.017561983471074294,,,,0.01650165016501659,0.01535312180143289,0.032394366197183055,,0.014563106796116276,0.0390334572490707,0.01851851851851838,,,,,
2019-04-17,,,,,,,,0.013580246913580174,0.007106598984771617,,,,-0.0016233766233767488,-0.01008064516129037,-0.005457025920872938,,0.0011961722488038617,-0.005366726296958668,0.002272727272727204,,,,,
2019-04-18,,,,,,,,0.0036540803897686658,-0.005040322580645129,,,,-0.006271777003484247,-0.004073319755600768,-0.013717421124828544,,0.009557945041815952,-0.008093525179856176,-0.005668934240362855,,,,,
2019-04-19,,,,,,,,0.009708737864077666,0.006079027355623046,,,,0.005610098176718203,0.0,0.008344923504867818,,-0.0035502958579880506,0.009066183136899442,0.0068415051311288,,,,,
2019-04-22,,,,,,,,-0.008413461538461675,-0.010070493454179319,,,,-0.01208740120874019,-0.030674846625766916,-0.020689655172413834,,-0.01068883610451321,-0.02785265049415986,-0.013590033975084959,,,,,
2019-04-23,,,,,,,,-0.0072727272727270975,-0.010172939979654183,,,,-0.00047058823529411153,0.0,-0.011267605633802691,,-0.03361344537815114,0.0009242144177448175,-0.004592422502870286,,,,,
2019-04-24,,,,,,,,-0.004884004884004978,0.025693730729702047,,,,0.0028248587570620654,-0.004219409282700259,0.005698005698005604,,0.007453416149068248,0.003693444136657398,0.008073817762399127,,,,,
2019-04-25,,,,,,,,-0.02822085889570536,-0.029058116232464792,,,,-0.010563380281690127,-0.02436440677966112,-0.03257790368271962,,-0.041923551171393236,-0.01195952161913516,-0.04347826086956541,,,,,
2019-04-26,,,,,,,,-0.026515151515151714,-0.007223942208462453,,,,-0.019691577698695117,-0.017372421281215966,-0.020497803806734827,,-0.002574002574002532,-0.014897579143389184,-0.013157894736842146,,,,,
2019-04-29,,,,,,,,0.0012970168612194133,-0.02494802494802495,,,,0.020087124878993112,-0.007734806629834279,-0.046337817638266054,,-0.029677419354838697,0.01512287334593565,-0.032727272727272716,,,,,
2019-04-30,,,,,,,,-0.002590673575129543,0.0,,,,0.004033214709371347,0.00890868596881944,0.010971786833855912,,0.009308510638297962,0.004655493482309092,0.0012531328320803947,,,,,
2019-05-06,,,,,,,,-0.05584415584415592,-0.07356076759061814,,,,-0.05718336483931952,-0.0651214128035319,-0.07596899224806208,,-0.07641633728590258,-0.02873030583873948,-0.07259073842302888,,,,,
2019-05-07,,,,,,,,0.011004126547455195,0.0023014959723819395,,,,0.024561403508771784,0.009445100354191327,0.01342281879194629,,0.011412268188302654,-0.000954198473282597,0.013495276653171295,,,,,
2019-05-08,,,,,,,,-0.008163265306122325,-0.014925373134328401,,,,-0.011741682974559575,0.0035087719298245723,0.0,,0.0056417489421718425,-0.015281757402101248,-0.005326231691078376,,,,,
2019-05-09,,,,,,,,-0.015089163237311576,-0.0011655011655011815,,,,-0.02970297029702973,-0.02447552447552437,-0.004966887417218513,,0.0028050490883591017,-0.02133850630455847,-0.008032128514056214,,,,,
2019-05-10,,,,,,,,0.01949860724233976,0.04084014002333736,,,,0.028061224489795977,0.03584229390680993,0.024958402662229595,,0.04475524475524484,0.0218037661050543,0.03778677462888003,,,,,
2019-05-13,,,,,,,,0.002732240437158584,-0.01905829596412556,,,,-0.00496277915632759,-0.0023068050749711633,-0.016233766233766267,,-0.010709504685408211,-0.01454898157128992,-0.020806241872561748,,,,,
2019-05-14,,,,,,,,-0.0054495912806541424,-0.005714285714285672,,,,-0.009476309226932766,-0.0046242774566473965,0.0016501650165017256,,-0.008119079837618615,-0.002952755905511917,-0.0026560424966800555,,,,,
2019-05-15,,,,,,,,0.020547945205479534,0.020689655172413834,,,,0.028449144008056315,0.015098722415795685,0.011532125205930832,,0.01091405184174632,0.016781836130306038,0.014647137150466172,,,,,
2019-05-16,,,,,,,,0.0,0.0,,,,0.005630354957160355,0.004576659038901587,0.04397394136807797,,0.013495276653171295,0.0,-0.002624671916010457,,,,,
2019-05-17,,,,,,,,-0.00805369127516764,-0.030405405405405483,,,,-0.023369036027263923,-0.028473804100227817,-0.046801872074882844,,-0.030625832223701632,-0.012621359223300876,-0.04342105263157903,,,,,
2019-05-20,,,,,,,,-0.006765899864682012,-0.010452961672473893,,,,-0.017946161515453585,-0.01289566236811246,0.013093289689034338,,0.019230769230769162,0.000983284169124854,-0.0013755158184318717,,,,,
2019-05-21,,,,,,,,-0.004087193460490579,0.01995305164319272,,,,0.012182741116751217,0.013064133016627011,0.03715670436187413,,0.012129380053908179,0.007858546168958647,0.015151515151515138,,,,,
2019-05-22,,,,,,,,-0.01094391244870041,-0.005753739930955071,,,,-0.003259779338013913,-0.0023446658851113966,-0.01869158878504673,,-0.005326231691078376,-0.003898635477582846,-0.0027137042062415073,,,,,
2019-05-23,,,,,,,,-0.008298755186721851,-0.02199074074074092,,,,-0.018867924528301883,-0.008225616921268997,-0.01904761904761909,,-0.012048192771084376,-0.005870841487279899,-0.024489795918367196,,,,,
2019-05-24,,,,,,,,-0.0013947001394701841,-0.007100591715976212,,,,-0.00512820512820511,-0.007109004739336622,-0.009708737864077666,,-0.025745257452574388,0.006889763779527547,-0.008368200836820217,,,,,
2019-05-27,,,,,,,,0.006983240223463749,0.035756853396901045,,,,0.010309278350515427,0.010739856801909253,0.0277777777777779,,0.036161335187760546,0.0029325513196483133,0.02390998593530247,,,,,
2019-05-28,,,,,,,,0.00277392510402219,0.0011507479861909697,,,,0.007653061224489832,0.011806375442739103,-0.007949125596184436,,-0.004026845637583931,0.0,-0.0013736263736263687,,,,,
2019-05-29,,,,,,,,0.0,-0.001149425287356176,,,,-0.0005063291139241199,-0.003500583430571691,0.019230769230769162,,0.0040431266846361336,-0.0029239766081872176,0.0,,,,,
2019-05-30,,,,,,,,0.0027662517289073207,-0.005753739930955071,,,,-0.0075987841945288626,-0.007025761124121899,0.009433962264151052,,-0.00805369127516764,-0.0009775171065492527,-0.00687757909215958,,,,,
2019-05-31,,,,,,,,-0.004137931034482789,0.0,,,,0.005104645227156812,0.002358490566037652,0.014018691588784993,,0.0,-0.0029354207436398383,0.0,,,,,
2019-06-03,,,,,,,,-0.0027700831024930483,-0.006944444444444531,,,,0.001015744032503818,-0.0011764705882351123,-0.02150537634408589,,-0.009472259810554995,0.001962708537782021,-0.018005540166204814,,,,,
2019-06-04,,,,,,,,-0.012500000000000067,-0.012820512820512886,,,,-0.01877219685438869,-0.017667844522968212,-0.014128728414442682,,-0.02049180327868838,0.0,-0.005641748942172287,,,,,
2019-06-05,,,,,,,,0.0,-0.0011806375442738881,,,,-0.0349017580144777,0.01318944844124692,0.009554140127388644,,-0.005578800557880181,0.0058765915768856924,0.008510638297872353,,,,,
2019-06-06,,,,,,,,-0.005625879043600457,-0.021276595744680882,,,,-0.014197696222877143,-0.00946745562130169,-0.006309148264984188,,-0.02103786816269282,-0.0019474196689388545,-0.021097046413502074,,,,,
2019-06-10,,,,,,,,0.005657708628005409,0.007246376811594235,,,,0.014402173913043548,0.009557945041815952,0.00952380952380949,,0.008595988538682153,0.014634146341463428,0.007183908045977017,,,,,
2019-06-11,,,,,,,,0.0182841068917019,0.0383693045563549,,,,0.02812751138494507,0.035502958579881616,0.02672955974842761,,0.031249999999999778,0.012499999999999956,0.03708987161198296,,,,,
2019-06-12,,,,,,,,0.0055248618784529135,-0.009237875288683584,,,,-0.005992704533611226,-0.017142857142857126,0.01225114854517595,,-0.01239669421487588,-0.002849002849002691,-0.011004126547455195,,,,,
2019-06-13,,,,,,,,-0.0027472527472527375,0.0034965034965035446,,,,0.004718217562254212,-0.0023255813953488857,-0.0015128593040845129,-0.01382033563672247,0.0,-0.0028571428571430024,0.009735744089012455,,,,,
2019-06-14,,,,,,,,-0.0027548209366389242,-0.015098722415795574,,,,-0.0020871380120009997,-0.0034965034965035446,-0.007575757575757569,-0.033033033033033066,-0.005578800557880181,-0.002865329512893866,-0.02066115702479343,,,,,
2019-06-17,,,,,,,,0.0027624309392264568,-0.008254716981132115,,,,0.005228758169934622,0.007017543859649145,0.010687022900763399,-0.012422360248447228,-0.009817671809256634,0.006704980842911823,-0.00421940928270037,,,,,
2019-06-18,,,,,,,,0.0027548209366390353,0.0047562425683709275,,,,0.005201560468140354,-0.015098722415795574,-0.01661631419939591,-0.009433962264150941,-0.008498583569405138,0.0038058991436726863,0.0028248587570620654,,,,,
2019-06-19,,,,,,,,0.0013736263736265908,0.013017751479289963,,,,0.015523932729624823,0.0070754716981134,0.001536098310292111,0.032804232804232836,0.018571428571428683,0.013270142180094702,0.015492957746478853,,,,,
2019-06-20,,,,,,,,0.008230452674897082,0.01869158878504673,,,,0.019108280254777066,0.017564402810304358,0.01840490797546024,0.015368852459016313,0.019635343618513268,0.025257249766136525,0.01664355062413314,,,,,
2019-06-21,,,,,,,,0.01224489795918382,0.02178899082568786,,,,0.006999999999999895,0.0069044879171460405,0.016566265060240948,0.016145307769929174,0.017881705639614776,-0.006386861313868564,0.02182810368349264,,,,,
2019-06-24,,,,,,,,0.0026881720430105283,-0.01122334455667795,,,,0.0012413108242304016,-0.0034285714285714475,0.00592592592592589,0.002979145978152964,-0.004054054054054013,-0.0027548209366392573,-0.005340453938584955,,,,,
2019-06-25,,,,,,,,-0.004021447721179627,-0.012485811577752415,,,,-0.0012397718819737724,-0.005733944954128489,0.004418262150220897,-0.01980198019801982,-0.005427408412483015,-0.02025782688766098,-0.016107382550335614,,,,,
2019-06-26,,,,,,,,-0.006729475100942128,0.005747126436781658,,,,0.010427010923535152,-0.0023068050749711633,-0.024926686217008776,0.011111111111111072,0.015006821282401273,-0.003759398496240629,-0.0013642564802183177,,,,,
2019-06-27,,,,,,,,-0.0013550135501354532,0.01371428571428579,,,,0.009336609336609403,0.0,0.004511278195488577,0.023976023976024052,0.004032258064516014,0.01132075471698113,0.002732240437158584,,,,,
2019-06-28,,,,,,,,-0.005427408412483015,-0.009019165727170209,,,,-0.004868549172346692,0.0,-0.007485029940119792,-0.02146341463414636,-0.012048192771084376,-0.004664179104477695,-0.010899182561308063,,,,,
2019-07-01,,,,,,,,0.008185538881309906,0.03640500568828209,,,,0.02862035225048931,0.024277456647398665,0.015082956259426794,0.04486540378863424,0.024390243902438824,0.014058106841612128,0.02892561983471076,,,,,
2019-07-02,,,,,,,,0.04059539918809185,0.002195389681668436,,,,0.017835909631391145,-0.0011286681715574343,0.004457652303120341,-0.01526717557251911,0.009259259259259522,-0.003696857670979714,0.0,,,,,
2019-07-03,,,,,,,,-0.01950585175552666,-0.01533406352683453,,,,-0.017523364485981352,0.012429378531073398,-0.005917159763313418,-0.016472868217054404,0.011795543905635641,-0.0009276437847867136,-0.016064257028112428,,,,,
2019-07-04,,,,,,,,-0.02917771883289122,-0.007786429365962189,,,,-0.019024970273483932,0.0033482142857144126,-0.013392857142857317,-0.011822660098522175,0.012953367875647714,0.0,-0.0013605442176869431,,,,,
2019-07-05,,,,,,,,-0.002732240437158473,0.010089686098654793,,,,0.01624242424242439,-0.015572858731924377,0.003016591251885581,0.008973080757726848,-0.005115089514066473,0.0009285051067782213,0.0027247956403269047,,,,,
2019-07-08,,,,,,,,-0.021917808219177992,-0.025527192008879096,,,,-0.01908396946564883,-0.023728813559321882,-0.03609022556390995,-0.04249011857707519,-0.03598971722365041,-0.019480519480519654,-0.036684782608695565,,,,,
2019-07-09,,,,,,,,-0.0028011204481792618,0.005694760820045497,,,,-0.0029182879377432913,0.0,0.0015600624024962872,0.0041279669762641635,0.002666666666666595,-0.00473036896877943,-0.0028208744710860323,,,,,
2019-07-10,,,,,,,,0.00983146067415741,-0.003397508493771184,,,,0.00536585365853659,-0.0057870370370370905,-0.015576323987538943,0.009249743062692772,-0.005319148936170248,-0.002851711026615855,-0.011315417256011373,,,,,
2019-07-11,,,,,,,,-0.004172461752434131,0.002272727272727204,,,,-0.0012130033964095066,-0.002328288707799886,0.017405063291139333,-0.009164969450101812,0.0,0.0038131553860818457,0.0028612303290413976,,,,,
2019-07-12,,,,,,,,-0.0013966480446927498,0.0022675736961450532,,,,0.005100801554529966,0.008168028004667649,-0.007776049766718529,-0.004110996916752319,-0.0013368983957219305,0.013295346628680038,0.0042796005706136064,,,,,
2019-07-15,,,,,,,,0.00419580419580412,0.018099547511312153,,,,0.003383276945384317,0.0011574074074072183,0.006269592476489061,0.031991744066047545,0.024096385542168752,0.0009372071227742307,0.015624999999999778,,,,,
2019-07-16,,,,,,,,-0.0027855153203342198,0.0011111111111110628,,,,-0.008429672447013536,0.009248554913294793,0.0015576323987538387,0.004999999999999893,0.002614379084967311,-0.005617977528089901,0.0013986013986013734,,,,,
2019-07-17,,,,,,,,-0.005586592178770777,0.002219755826859071,,,,-0.0012144765606023622,0.00572737686139746,-0.0015552099533436836,0.020895522388059806,0.0,-0.0028248587570620654,0.0013966480446929719,,,,,
2019-07-18,,,,,,,,-0.0014044943820226141,-0.013289036544850585,,,,-0.011429961089494234,-0.013667425968109326,-0.0031152647975077885,-0.01949317738791423,-0.016949152542372947,0.0009442870632672129,-0.016736401673640322,,,,,
2019-07-19,,,,,,,,0.0042194092827005925,0.007856341189674598,,,,0.0,0.02771362586605086,0.020312499999999956,0.007952286282306265,0.0053050397877985045,0.013207547169811429,0.008510638297872353,,,,,
2019-07-22,,,,,,,,-0.008403361344538007,-0.013363028953229494,,,,-0.004920049200491827,-0.003370786516853963,-0.02297090352220521,-0.013806706114398382,-0.02242744063324542,-0.0027932960893856107,-0.01406469760900142,,,,,
2019-07-23,,,,,,,,0.004237288135593209,0.00790067720090315,,,,0.005438813349814442,-0.015783540022547893,-0.0015673981191222097,0.01200000000000001,0.0161943319838056,0.0,0.0042796005706136064,,,,,
2019-07-24,,,,,,,,0.007032348804500765,0.011198208286674172,,,,0.0068846815834766595,0.002290950744558984,0.01098901098901095,0.024703557312252933,0.014608233731739695,0.0056022408963585235,0.011363636363636465,,,,,
