,159507.XSHE,159611.XSHE,159619.XSHE,159766.XSHE,159825.XSHE,159852.XSHE,159869.XSHE,159870.XSHE,159928.XSHE,159930.XSHE,159996.XSHE,512010.XSHG,512170.XSHG,512200.XSHG,512400.XSHG,512480.XSHG,512660.XSHG,512800.XSHG,512880.XSHG,512980.XSHG,515030.XSHG,515790.XSHG,515880.XSHG,516110.XSHG,561320.XSHG
2020-12-11,-15.830763888357435,-19.637745654695447,-5.103816918977232,4.937278006948761,-19.621137850268582,7.40317606622937,-4.6038886954351055,-3.8624723314471434,-9.792695882677268,14.814218954609201,11.51425131864439,-0.8415858721674534,-9.032689801142002,7.2042383878888945,15.294806545129115,15.952355640173247,-11.464444138694661,21.768391361324802,4.086718937340044,-7.49959295619214,22.356475351505186,8.298776650989955,8.08746614434637,11.965569132418063,14.444978389352489
2020-12-14,-16.017380024672875,-18.80260148869514,-6.023852138080555,5.122422649977836,-18.759180921858377,7.396051218160172,-5.195085701351397,-3.0474461655225173,-9.347441801313728,15.336755411665747,12.42262368529268,-0.3598230024105801,-8.470551212382574,6.315565197443683,15.130194871080793,17.166832725287605,-11.193031489367844,21.557435711085198,4.478583395842497,-7.184108626278386,22.346329607802677,9.403419339347575,7.053775566427186,11.248960737441827,15.161521539083491
2020-12-15,-16.228754458694926,-16.057314098975077,-7.007161507778376,5.349312998031611,-17.85253639909922,7.393529719006566,-5.977198664214296,-2.188055779600561,-9.437429258201435,15.863385303490135,12.9436916811413,0.3469396777471215,-8.004509951841008,5.577190429787299,15.09784744377817,18.621654066134035,-11.220687190735674,20.398468981737242,4.834696587844197,-6.4899172600499835,22.39570425143217,10.245772863035969,6.246139068426599,10.376142393852579,15.852710256193115
2020-12-16,-16.409099603808247,-14.871546100124025,-7.960262222565996,5.822321798769973,-16.76607560040467,7.386900246320544,-6.817021273679672,-1.4325008137945718,-9.024281789480916,16.345381930204123,12.419322954310342,1.129872779517882,-7.424293027251456,4.944254077683047,15.153052794248437,19.646951735057836,-11.258898075214333,19.59295897893541,5.129105755746008,-5.675004471958051,22.72656545314712,10.891669774813764,5.521243769688716,9.45159988304406,16.280952290677874
2020-12-17,-16.463355565195247,-14.361349770225443,-8.533002114107791,6.458313085882064,-15.44185045466474,7.391339387583719,-7.615673523552905,-0.7047434106172625,-8.24509055229275,16.978614528954854,11.450489959004148,1.9780193908739965,-6.859861653775788,4.383605381352597,15.393615667649295,20.608159888326913,-11.249076301814487,19.25333495390357,5.6037300219448,-4.946246065545082,23.52815740189147,11.625966782063928,4.923409249350342,8.734474561633194,17.16306467249508
2020-12-18,-16.430492213144568,-14.169444534144652,-9.027247652929887,7.203458133445434,-14.807704594721413,7.42697128041875,-8.26537502244233,-0.020218073598988685,-7.684499067915279,17.63939928901869,10.340165140460599,2.8124888553502725,-6.260513518356701,3.8582336904346155,15.761321344665017,21.375714642943052,-11.166274333388472,18.47792242557483,6.121545540630124,-4.010308579549352,24.772131923111754,12.386931544999634,4.397536826750113,8.121531417209821,17.811216809375228
2020-12-21,-16.33590875444556,-14.037913637646916,-9.089588405912556,8.025975300123035,-13.80788252022969,7.449178799375337,-8.722474334952539,0.6346455305776969,-6.968577162143607,18.709752330842868,9.392244152994088,3.732830672790976,-5.764107688706255,3.4937416365172496,16.366230556794193,21.70146925260542,-11.220701900125585,18.01605632994772,6.184627831075201,-3.043386532736102,28.223890315949145,12.957695415743121,3.9721591460774794,7.499464623030484,18.85130181292223
2020-12-22,-16.32938419816797,-13.983122640920211,-9.193945955191865,8.95131741553977,-13.332865253749482,7.461054896742308,-9.440859417395778,1.1103349786256025,-6.422609822346705,19.765193056468473,7.801626224981704,4.670348488186847,-5.067380256498103,3.114525436965338,16.9608147751766,22.47414970720513,-11.419358532117489,16.340426189663628,5.931189679925631,-2.37427541633248,28.14437888670739,13.482594876614565,3.5543233532876966,6.4786027833919535,19.6814510894847
2020-12-23,-16.32355317359842,-13.969276847783348,-9.31719815859128,9.937356973358401,-12.64254940348591,7.449666155597897,-10.170063856361887,1.530751799217419,-5.963955878688431,20.639527550816666,6.245622159003002,5.65278944392189,-4.2777276418168455,2.671522141813564,17.622839313672763,23.414032229917336,-11.569464368780912,14.71946600425762,5.681729181926385,-1.939142628630183,27.918171108545327,14.036090435705278,3.1992917185588805,5.9075523711902225,20.345048766394722
2020-12-24,-16.267114447429993,-13.97472329089869,-9.504233657924967,10.970749299311557,-12.00587590015696,7.443782488410679,-10.72223166028914,2.0036486785051215,-5.526728141640666,21.29375171254163,5.036198683201468,6.579566797788242,-3.444239029262439,2.226690693526937,18.528325228704087,24.26397273635559,-11.86843537111934,13.285796499202554,5.378660116452593,-1.5700590018419698,27.387309397221347,15.06711861973639,2.845447805556363,5.396108458236479,21.051187791021412
